image,manufacturer,ratings,reviews,product,model,price,shipping_cost,original_price
https://c1.neweggimages.com/productimage/nb300/AGKCD2204110OFY4MCA.jpg,ASUS,,,REFURBISHED ASUS Dual Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 CrossFireX Support ATX Video Card DUAL-RX6600XT-O8G,ASUSDual6600XTSNRFB,$299.00 ,$60.00 Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2503080JGQRHDC.jpg,Sapphire Tech,5,(2),SAPPHIRE Tech NITRO+ Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 ATX Video Card 11322-01-40G,NITRO+ 7900XTX,"$1,356.06 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-780-02.jpg,GIGABYTE,4.6,(300),GIGABYTE WINDFORCE GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 x16 ATX SFF Graphics Card GV-N5080WF3-16GD,GV-N5080WF3-16GD,"$1,895.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-603-V10.jpg,MSI,4.8,(430),MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Graphics Card RTX 3070 GAMING X TRIO,RTX3070GAMINGXTRIO,,Free Shipping,$689.00
https://c1.neweggimages.com/productimage/nb300/APMXS2308190UJE2M4F.jpg,ASUS,,,REFURBISHED ASUS GeForce RTX 3080 Ti TUF 12GB GDDR6X TUF-RTX3080TI-12G-GAMING Video Graphic Card GPU,TUF-3080TI-12G-G-R,$599.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2604080FHOZE88.jpg,ASUS,,,"ASUS TUF Gaming Radeon RX 7900 XTX, 24GB GDDR6 Graphics Card (PCIe 4.0, 24GB GDDR6, HDMI 2.1a, DisplayPort 2.1),TUF-RX7900XTX-O24G-GAMING",TUF-RX7900XTX-O24G-GAMING-2,"$1,599.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-807-03.jpg,GIGABYTE,4.8,(158),GIGABYTE Gaming Radeon RX 9060 XT 8GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card GV-R9060XTGAMING OC-8GD RX 9060XT,GV-R9060XTGAMING OC-8GD,$599.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BJXUS2412180FPI3R8A.jpg,,,,SRhonyra GeForce GTX 1050Ti 4GB Graphics Card GDDR5 128 Bit PCIe 3.0 x16 Bus Powered DP+HDMI+DVI Ports Gaming GPU,SR105TD5M4G1,$134.59 ,Free Shipping,$161.50
https://c1.neweggimages.com/productimage/nb300/14-126-800-01.png,ASUS,4.6,(51),ASUS TUF Gaming GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card TUF-RTX5060-O8G-GAMING,TUF-RTX5060-O8G-GAMING,$569.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BJXUS2411290GAFVH4F.jpg,,1,(1),SRhonyra GTX 1050 4GB Graphics Card GDDR5 128 Bit PCIe 3.0 x16 Bus Powered DP+HDMI+DVI Ports Gaming Video Card Dual Width GPU for Tower PC Case,SR105D5M4G1,$99.59 ,Free Shipping,$119.50
https://c1.neweggimages.com/productimage/nb300/14-932-799-15.jpg,GIGABYTE,4.4,(48),GIGABYTE AERO GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 Graphics Card GV-N5060AERO OC-8GD,GV-N5060AERO OC-8GD,$620.90 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BF3CS2601280KSE3M1E.jpg,,,,Peladn Gaming RTX 3050 6G Graphics Card GDDR6 PCI Express 4.0 Video Card Dual -fan Edition,6972410027417,$209.00 ,Free Shipping,$399.00
https://c1.neweggimages.com/productimage/nb300/14-126-672-V03.jpg,ASUS,4.8,(106),"ASUS Dual GeForce RTX 4060 OC White Edition 8GB GDDR6 (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2.5-slot design, Axial-tech fan design, 0dB technology) DUAL-RTX4060-O8G-WHITE",DUAL-RTX4060-O8G-WHITE,$581.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BJXUD2506120519D650.jpg,,,,SRhonyra GTX 1660 Ti 6GB Graphics Card GDDR6 192 Bit PCI-e 3.0 x16 4 Monitors Video Card Support DirectX 12 OpenGL 4.5 HDMI and 3*DisplayPort 1.4a,SR166TD6M6G1,$199.95 ,Free Shipping,$339.99
https://c1.neweggimages.com/productimage/nb300/14-932-617-01.jpg,GIGABYTE,4.7,(76),"GIGABYTE GeForce RTX 4060 Ti AERO OC 8G Graphics Card, 3x WINDFORCE Fans, 8GB 128-bit GDDR6, GV-N406TAERO OC-8GD Video Card",GV-N406TAERO OC-8GD,$678.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-911-07.jpg,MSI,4.5,(248),MSI INSPIRE GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5080 16G INSPIRE 3X OC,RTX 5080 16G INSPIRE 3X OC,"$1,449.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS25030804SF4S57.jpg,Sapphire Tech,,,SAPPHIRE Tech PURE Radeon RX 7700 XT 12GB GDDR6 PCI Express 4.0 x16 Video Card 11335-03-20G,PURE 7700XT,$599.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-125-844-01.jpg,GIGABYTE,4,(11),GIGABYTE GeForce GT 710 2GB DDR3 PCI Express 2.0 x8 Low Profile Graphics Card GV-N710D3-2GL 1.0,GV-N710D3-2GL 1.0,$65.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BF3CS260305067KX3AA.jpg,,,,Peladn Gaming RTX 3050 8G Graphics Card GDDR6 PCI Express 4.0 Video Card Single-fan Edition,6972410027240,$229.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BJXUS2602090HWNZR04.jpg,,4,(1),"SRhonyra RTX 3060 Low Profile Graphics Card, 12GB 192-bit GDDR6, DisplayPort and HDMI Outputs, PCIe 4.0 x16, capable of local AI, AI Computing, running 7B-13B LLMs",SR306D6LP12G1,$495.59 ,Free Shipping,$799.99
https://c1.neweggimages.com/productimage/nb300/14-126-599-61.jpg,ASUS,4.7,(713),"ASUS TUF Gaming GeForce RTX 4080 Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4080-16G-GAMING",TUF-RTX4080-16G-GAMING,"$1,697.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS26052908FKNE9F.jpg,,4,(1),SongryVGA GTX 1050 4GB Low Profile Graphics Card GDDR5 128-bit PCIe 3.0 x16 Dual HDMI HDCP 2.2 For SFF Thin ITX HTPC Mini Desktop,GTX 1050 4GB 2HDMI,$135.85 ,Free Shipping,$162.99
https://c1.neweggimages.com/productimage/nb300/BJXUS23033006PJGG28.jpg,,5,(1),SRhonyra GeForce GTX 1050 ti low profile video card 4G GDDR5 supper compact PCI Express 3.0 x16 Single Slot Powered by PCI bus HDMI DP port low profile gpu lp gpu,SR105TD5LP4G1,$172.00 ,Free Shipping,$299.00
https://c1.neweggimages.com/productimage/nb300/14-932-752-05.jpg,GIGABYTE,4.5,(235),GIGABYTE Gaming Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 Graphics Card GV-R9070GAMING-16GD,GV-R9070GAMING-16GD,$989.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-555-25.jpg,GIGABYTE,4.7,(434),GIGABYTE AORUS GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 x16 ATX Graphics Card GV-N4090AORUS M-24GD,GV-N4090AORUS M-24GD,"$3,479.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-630-17.jpg,GIGABYTE,4.7,(119),"GIGABYTE GeForce RTX 4060 WINDFORCE OC 8G Graphics Card, 2x WINDFORCE Fans, 8GB 128-bit GDDR6, GV-N4060WF2OC-8GD Video Card",GV-N4060WF2OC-8GD,$566.40 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-930-117-13.png,ASRock,4.3,(3),REFURBISHED ASRock Phantom Gaming Radeon RX 7900 XT 20GB GDDR6 PCI Express 4.0 ATX Graphics Card RX7900XT PGW 20GO,RX7900XT PGW 20GO,$649.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-985-043-01.jpg,,,,REFURBISHED PNY GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 x16 Graphics Card RTX 4070Ti 12GB Blower,VCG4070T12BLXPB1,$599.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-651-01.jpg,ZOTAC,,,ZOTAC GAMING GeForce RTX 5060 Ti 8GB Twin Edge OC White Edition ZT-B50610Q-10A,ZT-B50610Q-10A,$539.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2504181FDDAZ41.jpg,Sapphire Tech,,,SAPPHIRE Tech PULSE Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11348-03-20G,SAPPHIRE PULSE Radeon RX 9070 XT 16GB,$799.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-616-01.jpg,ASUS,4.6,(311),"ASUS ROG Strix GeForce RTX 4090 White OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4090-O24G-WHITE",ROG-STRIX-RTX4090-O24G-WHITE,"$3,895.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-131-871-01.png,PowerColor,,,OPEN BOX PowerColor Reaper Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 RDNA 4 ATX Graphics Card RX9070XT 16G-A,RX9070XT 16G-A,$729.99 ,Free Shipping,$749.99
https://c1.neweggimages.com/productimage/nb300/14-202-453-01.png,Sapphire Tech,4.6,(43),SAPPHIRE PULSE Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11349-03-20G,11349-03-20G,$899.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-943-01.jpg,MSI,4.7,(210),MSI Ventus GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 12G VENTUS 2X OC,RTX 5070 12G VENTUS 2X OC,$949.00 ,,
https://c1.neweggimages.com/productimage/nb300/14-932-486-10.jpg,GIGABYTE,5,(1),REFURBISHED GIGABYTE Gaming Radeon RX 6700 XT 12GB GDDR6 PCI Express 4.0 ATX Graphics Card GV-R67XTGAMING OC-12GD,GV-R67XTGAMING OC-12,$309.49 ,$60.00 Shipping,
https://c1.neweggimages.com/productimage/nb300/14-131-874-01.png,PowerColor,,,OPEN BOX PowerColor Reaper Radeon RX 9070 16GB 256-Bit GDDR6 PCI Express 5.0 RDNA 4 Graphics Card RX9070 16G-A,RX9070 16G-A,$649.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ADZG_1_20190806968845122.jpg,Lenovo,,,GRAPHIC_BO TS NVIDIA QUADRO P620 LP,4X60R60469,$80.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS25091311UDQEF6.jpg,,,,SongryVGA GTX 1660 Super 6GB Graphics Card GDDR6 192-bit PCIe 3.0 x16 8-Pin Power Triple DP HDMI 4K Gaming Multi Monitor Desktop PC,GTX 1660S 6GB GM,$199.85 ,Free Shipping,$236.99
https://c1.neweggimages.com/productimage/nb300/14-137-695-02.png,MSI,4.8,(47),MSI Ventus GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Graphics Card RTX 2060 VENTUS GP OC,RTX 2060 VENTUS GPOC,$368.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-930-063-01.jpg,ASRock,,,REFURBISHED ASRock Challenger D Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 Graphics Card RX6600XT CLD 8GO,RX6600XT CLD 8GO,$220.48 ,$60.00 Shipping,$250.48
https://c1.neweggimages.com/productimage/nb300/14-126-820-01.png,ASUS,4.7,(173),ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC HATSUNE MIKU EDITION PCI Express 5.0 x16 Graphics Card ROG-ASTRAL-RTX5080-O16G-MIKU-W,ROG-ASTRAL-RTX5080-O16G-MIKU-W,"$3,499.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-132-098-01.jpg,NVIDIA,5,(1),NVIDIA GeForce RTX 3080 Founders Edition Graphics Card 10GB GDDR6X - Titanium and Black,900-1G133-2530-000,$706.56 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS25060703D42P96.jpg,NVIDIA,5,(1),"NVIDIA Quadro T400 4GB Graphics Card, Boxed Package, GDDR6 Memory, 250MHz, 64-bit, Bandwidth 80GB/s, PCIe3.0x16 low profile 3x Mini DisplayPort, Entry-level Professional Rendering",NVIDIA T400 4GB Boxed,$279.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AJEPS26070205DN441A.jpg,ASUS,,,REFURBISHED ASUS PRIME GeForce RTX 5080 16GB 256-Bit GDDR7 PCI-Express 5.0 DLSS 4.0 Graphics Card PRIME-RTX5080-16G,PRIME-RTX5080-16G,"$1,449.99 ",,
https://c1.neweggimages.com/productimage/nb300/BP4YS250326072YRT82.jpg,ASUS,,,ASUS Dual GeForce RTX 3060 Graphics Card DUAL-RTX3060-O12G-V2,ASUS DUAL-RTX3060-O12G-V2 NEW,$489.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-563-09.jpg,ZOTAC,4.6,(43),"ZOTAC GAMING GeForce RTX 4060 Ti 8GB Twin Edge OC White Edition DLSS 3 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Compact Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA RGB Lighting, ZT-D40610Q-10M",ZT-D40610Q-10M,$499.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS25070104N0F82B.jpg,ASUS,,,"ASUS Dual AMD Radeon RX 6500 XT Edition 4GB GDDR6 Gaming Graphics Card (AMD RDNA 2, PCIe 4.0, 4GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 0dB Technology) DUAL-RX6500XT-4G",DUAL-RX6500XT-4G,$289.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-131-776-V01.jpg,PowerColor,,,"REFURBISHED PowerColor Red Devil AMD Radeon RX 6900 XT Gaming Graphics Card with 16GB GDDR6 Memory, Powered by AMD RDNA 2, Raytracing, PCI Express 4.0, HDMI 2.1, AMD Infinity Cache, AXRX 6900XT 16GBD6-3DHE/OC",6900XT 16GBD6-3DHE/O,$469.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-481-11.jpg,GIGABYTE,4.5,(201),"GIGABYTE Radeon RX 6600 EAGLE 8G Graphics Card, WINDFORCE 3X Cooling System, 8GB 128-bit GDDR6, GV-R66EAGLE-8GD Video Card",GV-R66EAGLE-8GD,$548.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/APBUS2208170KMSJ8C7.jpg,AMD,,,"AMD RADEON RX 6700 XT Graphics Card, 7nm AMD RDNA2 12GB GDDR6 192-bit AMD Reference Card, PCIE 4.0 HDMI DP 1.4a Video Card",AMD RX 6700 XT,$754.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-202-449-01.png,Sapphire Tech,4.2,(12),SAPPHIRE PURE Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11348-02-20G,11348-02-20G,$969.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2507010E8AJC88.jpg,ASUS,,,"ASUS TUF Gaming Radeon RX 7900 XTX OC Edition 24GB GDDR6 Graphics Card (PCIe 4.0, 24GB GDDR6, HDMI 2.1a, DisplayPort 2.1) TUF-RX7900XTX-O24G-GAMING",TUF-RX7900XTX-O24G-GAMING GDDR6,"$1,348.29 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2605260JZ1HBB9.jpg,NVIDIA,,,"NVIDIA RTX 4000 Ada 20GB Graphics Card, 160-bit GDDR6 PCI Express 4.0 x16 Graphics Card, RTX 4000 Ada generation 20GB Video card",NVIDIA RTX 4000 Ada 20GB,"$2,250.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-750-01.jpg,GIGABYTE,4.5,(235),GIGABYTE AORUS Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card GV-R9070XTAORUS E-16GD,GV-R9070XTAORUS E-16GD,"$1,179.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS2605290829AM8E.jpg,,,,"SongryVGA GTX 1650 4GB Low Profile Graphics Card,GDDR5 128-bit PCIe 3.0,HDMI & DisplayPort for SFF/Thin ITX/HTPC PC",GTX 1650 4GB DH,$223.85 ,Free Shipping,$270.88
https://c1.neweggimages.com/productimage/nb300/C0JHS2508200M6RL019.jpg,,,,SongryVGA GT 1030 2GB Low Profile Graphics Card GDDR4 PCIe 3.0 HDMI DisplayPort Outputs Compact SFF/Thin ITX/HTPC PC,GT 1030 2GB Gddr4 DH,$95.99 ,Free Shipping,$105.02
https://c1.neweggimages.com/productimage/nb300/AGKCD2204110P2JAS00.jpg,ASUS,,,REFURBISHED ASUS TUF-RTX3070TI-O8G-GAMING TUF Gaming GeForce RTX 3070 Ti Video Card,TUF-RTX3070TI-O8G-GASNRFB,$399.49 ,$60.00 Shipping,
https://c1.neweggimages.com/productimage/nb300/A1K6S241203139RSFD6.jpg,,,,PNY Technologies NVIDIA RTX A1000 Professional Graphics Board NVIDIA RTX A1000 Small Form Factor NVIDIA Ampere Architecture 8GB GDDR6 GPU Memory,VCNRTXA1000ATX-B,$569.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-482-01.jpg,ASUS,4.9,(47),ASUS ROG Strix GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Graphics Card ROG-STRIX-RTX3090-O24G-WHITE,STRIX3090-O24G-WHITE,"$2,099.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-487-532-01.jpg,,4.8,(112),"EVGA GeForce RTX 3070 FTW3 ULTRA GAMING Video Card, 08G-P5-3767-KR, 8GB GDDR6, iCX3 Technology, ARGB LED, Metal Backplate",08G-P5-3767-KR,$545.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-953-12.jpg,MSI,4.6,(166),MSI Gaming GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x 16 (use x8) ATX Graphics Card RTX 5060 Ti 16G GAMING TRIO OC WHITE,RTX 5060 Ti 16G GAMING TRIO OC WHITE,"$1,066.03 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/A4YUD22052509UKLEB6.jpg,,,,PNY NVIDIA RTX A4500 20GB GDDR6 Professional Graphics Card,VCNRTXA4500-SB,"$1,495.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AFYUD24092519KLYWBE.jpg,NVIDIA,,,"NVIDIA RTX A2000 12GB Graphics card Retail boxed -Board,Quick start Guide,Support Guide, LP I/O bracket attached + ATX I",900-5G192-2551-000,$729.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-306-S01.jpg,GIGABYTE,5,(2),REFURBISHED GIGABYTE AORUS Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card GV-R57XTAORUS-8GD,GV-R57XTAORUS-8GD,$329.00 ,$60.00 Shipping,
https://c1.neweggimages.com/productimage/nb300/BTK0S2412200HUW2113.jpg,Intel,,,"Intel Arc B580 12GB 192 Bit GDDR6 456Gb/s 20 XE Cores, 20 Ray Tracking units, Up to 8K Resolution at 120Hz HDR, Intel ARC B580 Limited Edition Battlemage Video Card",Intel Arc B580 12GB,$590.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ARUXS2111220EOC0C7A.jpg,NVIDIA,,,NVIDIA RTX A4000 16GB PCI Express 4.0 x16 Video Card VCNRTXA4000-PB,nvidia a4000,"$1,298.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BM9SS2503100PE8UXED.jpg,,,,"GUNNIR Intel Arc B570 Photon 10G OC Gaming Graphics Card (PCIe 4.0, 10GB GDDR6, HDMI 2.1, DisplayPort 2.1) Black",B570 Photon 10G OC,$359.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BR2DD2606150N5RHG40.jpg,ASUS,,,"ASUS NVIDIA GeForce RTX 5060 LP BRK 8GB GDDR7 OC Edition Graphics Card (PCIe 5.0, 8GB GDDR7, HDMI/DP 2.1, Low-Profile Design, IP5X Dust Resistance), 3 Year Warranty",537470445050,$629.99 ,$5.00 Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-825-03.png,ASUS,5,(1),ASUS DUAL OC RTX 5070 GeForce RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 x16 Graphics Card DUAL-RTX5070-O12G DLSS 4.0,DUAL-RTX5070-O12G,"$1,359.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-650-01.jpg,ZOTAC,5,(3),ZOTAC SOLID OC White Edition GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 x16 ATX Graphics Card ZOTAC GAMING GeForce SOLID OC White Edition,ZT-B50800Q-10A,"$1,649.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-596-V24.jpg,MSI,4.2,(66),USED - VERY GOOD MSI Ventus GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Graphics Card RTX 3090 VENTUS 3X 24G OC,RTX 3090 VENTUS 3X 24G OC,"$1,499.99 ",$49.99 Shipping,"$1,995.00"
https://c1.neweggimages.com/productimage/nb300/BJXUS2304030KYG0F28.jpg,,,,"SRhonyra GTX 1050 2GB low-profile graphics card, HDMI and DisplayPort outputs, GDDR5 128-bit PCIe 3.0 x16, single-slot width, low-profile-ready card for compact PCs",SR105D5LP2G1,$115.59 ,Free Shipping,$199.99
https://c1.neweggimages.com/productimage/nb300/14-137-610-V01.jpg,MSI,4.8,(58),MSI Suprim GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 Graphics Card RTX 3090 SUPRIM X 24G,RTX 3090 SUPRIM X 24G,"$2,099.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-454-02.jpg,ASUS,4.6,(104),ASUS TUF Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Graphics Card TUF-RTX3090-O24G-GAMING,TUF-RTX3090-O24G-GAM,"$2,099.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/A6ZPD200912731OK.jpg,HP,,,Hpe Quadro Rtx 6000 Graphic Card - 24 Gb Gddr6,R0Z45C,"$1,399.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AWFGS2306170GWGMVA4.jpg,ASRock,,,"REFURBISHED ASRock AMD Radeon RX 5700 XT Challenger D 8G OC 256-bit GDDR6 3 x DisplayPort, 1 x HDMI 281 x 137 x 42mm Video Cards",ASRock AMD Radeon RX 5700 XT Challenger1,$169.99 ,$30.00 Shipping,
https://c1.neweggimages.com/productimage/nb300/ADFRD210504SDCR8.jpg,NVIDIA,3,(2),REFURBISHED NVIDIA GeForce GRID K520 Fanless 8GB GDDR5 GRID K520 Video Graphic Card GPU,GRID K520-SR,$33.25 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-886-03.jpg,MSI,4.8,(82),MSI Gaming GeForce RTX 4080 SUPER 16GB GDDR6X PCI Express 4.0 ATX Graphics Card RTX 4080 SUPER 16G GAMING X SLIM,RTX 4080 SUPER 16G GAMING X SLIM,"$2,036.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2605010RZA5652.jpg,NVIDIA,,,"NVIDIA RTX A4000 16G Single-slot Professional Graphics Card, Industrial Package, GDDR6 ECC Memory, 256-bit, Bandwidth 448 GB/s, DP1.4a X4, Modeling and Rendering, Film and Video Post-Production",RTX A4000 16G,"$1,298.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-620-02.jpg,ZOTAC,4,(1),ZOTAC AMP GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card RTX 5060 AMP ZT-B50600F-10M,ZT-B50600F-10M,$469.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-111-Z01.jpg,MSI,2.9,(71),MSI GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 SLI Support Graphics Card GeForce GTX 1080 TI ARMOR 11G OC,GTX1080TiARMOR11GOC,$399.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AJEPS2507051DP8XU89.jpg,ASUS,,,"REFURBISHED ASUS Dual GeForce RTX 4060 Ti V2 OC Edition (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2-slot design, Axial-tech fan design, 0dB technology) DUAL-RTX4060TI-O8G-V2",DUAL-RTX4060TI-O8G-V2,$339.99 ,,
https://c1.neweggimages.com/productimage/nb300/ADFRD2504091EEYS5F4.jpg,ASUS,,,REFURBISHED ASUS Prime RTX 4070 Super 12GB GDDR6X PRIME-RTX4070S-12G Graphics Card GPU,PRIME-RTX4070S-12G,$649.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS25051803AMT33A.jpg,ASUS,,,"ASUS ROG Strix GeForce RTX 4090 OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4090-O24G-GAMING",ROG-STRIX-RTX4090-O24G-GAMING OC,"$3,765.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-809-02.jpg,GIGABYTE,4.8,(158),GIGABYTE Gaming Radeon RX 9060 XT 8GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card GV-R9060XTGAMING-8GD RX 9060XT,GV-R9060XTGAMING -8GD,$579.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BJXUS2607020IZLB44D.jpg,,,,SRhonyra GT 1030 Graphics Card 2GB Low Profile Graphics Card GDDR5 64 Bit PCI-e 3.0 x4 Compatible x8 x16 Dual HDMI Displays 2 Monitor Video Card Support DirectX 12 OpenGL 4.5 HDCP 2.2,SR1032H21,$119.95 ,Free Shipping,$155.94
https://c1.neweggimages.com/productimage/nb300/BEWBS2501150F5HW9E7.jpg,Intel,5,(1),"Intel Arc B580 Limited Edition Graphics Card Black GDDR6 2670MHz Dual Fan Video Card (192-bit, PCI-Express 4.0 x8, One HDMI Three DisplayPorts, Supports 4k)",Intel Arc B580,$419.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AZUES2605260K7RCA53.jpg,,,,Yeston Sakura Nvidia GeForce RTX 5070Ti 16GB GDDR7 256bit Gaming GPU PCI-Express 5.0 video cards DLSS4.5 Ray Tracing VR Ready Desktop computer PC video gaming graphics card,YT RTX-507T-16D7-SOA-05PCI,"$1,299.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ADFRD22042300YX20CF.jpg,NVIDIA,,,NVidia GeForce RTX 3090 Founders Edition 24GB GDDR6 Geforce RTX 3090 FE Video Graphic Card GPU,Geforce 3090 FE-R,"$1,995.00 ",Free Shipping,
